,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTRP,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KHC,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PEP,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDAY,WDC,WLTW,WYNN,XEL,XLNX
89,51.7462,147.0426,148.92,77.534,99.03,110.25,159.28,127.3,46.0101,13.55,170.4077,1026.87,149.5241,61.0154,243.806,190.91,281.95,1992.1,87.23,35.32,135.0,65.57,115.72,346.61,38.1583,148.3504,30.458,50.6095,123.3054,57.95,68.2962,82.2352,70.35,111.58,36.9419,152.7763,40.5984,164.14,62.88,27.0267,27.2096,69.5714,970.89,992.77,109.0386,92.6,167.78,173.88,130.45,33.0547,133.3384,322.263,90.2978,43.22,79.9027,96.775,32.56,31.51,159.8378,61.35,100.0899,79.8834,42.6719,280.2708,52.23,71.5519,31.82,44.6923,38.34,183.86,42.9511,302.6031,164.2121,108.965,186.91,53.7,66.5368,109.2103,58.35,52.953,506.79,53.587,55.9482,5.3703,76.41,102.671,30.3472,61.97,325.26,78.43,78.4898,74.24,256.75,85.99,98.61,159.69,76.4015,102.7,90.2391,143.3751,128.9206,44.4259,63.4499
90,51.4806,146.3805,149.94,77.9971,99.5986,109.91,160.17,129.81,46.0783,13.8,170.5408,1028.7,152.6907,60.7667,242.8764,191.32,281.44,1999.22,87.74,35.09,136.31,65.46,107.41,345.3,38.3038,148.1052,30.4198,49.6338,123.99,57.36,68.7482,82.0365,70.77,111.97,37.0415,151.9509,40.9694,164.53,63.115,27.1743,27.3572,70.241,968.15,992.19,109.8608,92.22,167.29,171.97,133.79,33.2364,133.4962,323.9097,90.1304,42.92,80.0986,97.0709,33.03,31.92,160.3926,61.11,100.2466,80.5919,42.3528,281.7892,52.37,71.9006,32.0,45.3849,39.49,183.6,43.379,304.2692,166.5992,109.0744,188.69,54.0116,66.5562,109.3712,59.09,50.3324,521.13,53.8134,55.8712,5.3999,75.82,104.843,30.494,61.12,329.92,78.03,78.9961,72.08,255.74,86.27,98.84,159.33,76.632,103.13,90.7453,143.9712,127.7879,44.9119,63.6627
91,51.0577,146.3123,149.52,76.1738,100.7937,109.75,158.87,131.79,45.6492,13.88,171.3873,1025.67,153.1572,60.6175,242.5697,193.18,282.92,1994.89,89.28,34.98,137.74,65.38,106.39,350.07,38.4396,147.5657,30.4007,50.4241,135.3836,58.07,68.7679,81.3213,70.89,112.22,36.4736,151.2728,40.3416,164.43,63.355,27.2137,27.4065,70.5663,972.92,993.84,110.8648,92.46,166.62,172.75,134.22,33.2173,132.9932,309.1564,90.16,43.08,80.341,95.3433,32.92,31.86,159.1565,61.94,100.6871,78.4956,42.5655,279.9711,52.58,71.4841,32.01,42.7855,39.17,188.54,43.5346,302.8397,167.196,109.2235,188.19,54.0211,66.8669,110.4317,58.67,50.2112,515.92,53.4786,55.8231,5.3999,75.91,104.6774,30.5038,62.58,328.4,79.25,78.0504,71.57,253.4,86.51,98.95,163.17,75.7677,102.64,90.5638,144.2448,129.8596,45.1882,62.763
92,50.438,148.0844,149.53,75.9712,99.7914,110.81,161.19,130.74,45.62,14.16,172.1956,1038.95,152.6112,61.1249,242.4931,198.65,284.7,2002.01,90.01,35.07,137.84,65.74,106.74,348.08,38.2844,148.115,30.4198,49.585,135.1489,57.94,68.7482,81.0431,69.28,113.75,36.2445,151.9312,41.2425,166.0,63.24,27.0661,27.2489,71.169,980.34,998.31,100.395,92.845,170.18,173.99,138.27,32.9973,134.3839,316.3897,90.1403,43.54,80.397,95.6487,32.76,31.7,159.7307,62.02,100.5501,78.1753,42.2948,282.0889,52.73,71.3,31.67,42.2353,38.76,187.91,43.6319,307.0787,165.2565,108.9153,184.43,53.7755,67.129,109.9583,58.58,49.633,521.22,52.2576,55.8616,5.311,76.34,103.1093,30.4059,62.53,342.52,79.67,77.3052,70.43,252.08,87.11,99.96,166.11,76.4399,103.65,90.3728,145.6714,134.1095,44.6927,62.1633
93,49.779,148.7173,148.21,76.714,99.4444,112.26,158.56,129.35,45.2494,14.11,172.034,1039.87,151.6087,60.6374,243.7102,197.05,282.96,2016.91,88.63,36.64,136.44,65.55,106.34,348.0,38.556,150.2435,30.668,50.3071,134.2785,57.88,68.758,81.2517,70.59,113.66,36.1847,151.8919,42.2489,165.28,63.195,27.2727,27.4951,70.5472,950.7,969.03,101.6571,92.37,166.55,173.85,133.56,33.1599,134.9658,314.973,91.9324,44.46,81.5159,94.6083,32.75,31.65,160.0616,61.9,100.8927,78.5538,42.7685,278.9722,53.39,71.8716,29.9,42.3301,38.82,186.97,43.5346,304.5057,164.4608,109.0744,186.85,54.2383,66.6436,110.2613,58.26,49.6796,513.45,53.2029,56.3719,5.3209,76.4,103.6255,30.8364,62.36,339.6,80.85,77.7542,69.48,256.61,86.88,100.98,161.97,76.8817,103.83,89.5419,146.4433,134.5452,44.5021,62.3567
94,50.1724,149.4183,149.78,77.8717,102.143,114.08,158.69,131.07,46.2734,14.76,167.2788,1052.8,153.3954,62.3187,246.3073,201.17,295.61,2033.21,89.2,37.18,137.75,64.62,107.57,348.77,38.168,149.1842,30.2288,50.7949,134.0927,59.72,68.8366,80.9835,70.92,118.0,36.902,154.2208,42.0668,165.61,63.505,27.4794,27.7412,70.9777,947.8,965.31,101.4468,92.37,166.83,176.3,137.19,33.2364,135.2617,314.6364,92.1688,45.87,81.7397,96.2691,33.04,32.04,163.8379,61.47,100.8731,80.2522,42.7492,285.7252,53.57,71.7359,29.81,42.8709,39.19,189.08,43.1456,307.7195,166.3605,109.2931,187.43,54.8805,66.5659,110.9619,58.79,49.5584,515.63,53.134,55.7845,5.3209,76.69,104.5411,30.5918,62.39,343.85,81.46,78.8433,70.24,247.24,87.06,101.82,163.42,75.5565,105.2,88.7873,145.1144,127.7879,45.0453,63.1887
95,49.179,146.5947,146.2,76.7429,111.4437,111.52,157.26,133.92,44.8983,14.12,163.7219,1046.0,152.1149,60.8563,240.4997,201.0,287.95,2025.09,87.32,36.98,134.15,63.52,106.42,366.9,38.2456,149.606,30.1429,48.785,132.8311,58.85,68.5124,79.2152,72.24,117.6,36.0353,151.5775,41.9805,170.44,63.485,28.7589,29.1686,71.7144,934.09,952.51,101.9631,91.415,164.4,174.33,132.72,33.4468,134.9954,310.6164,89.4608,45.16,82.2339,95.3815,33.25,32.22,160.3536,61.47,101.8717,78.5441,42.7685,286.3446,54.03,70.8738,30.24,43.2409,38.49,182.68,42.8052,305.738,160.8702,109.7007,201.31,56.7977,66.1775,111.104,60.15,48.9522,508.41,54.2762,57.2865,5.7553,76.36,104.2197,30.269,61.62,334.46,79.71,77.8244,68.09,249.43,87.15,101.95,156.19,75.6525,102.68,87.7749,143.6683,123.9349,45.4169,61.757
96,49.661,145.5626,146.73,76.4439,113.1303,111.5,173.06,137.99,44.1279,13.95,165.9949,1020.04,151.4101,61.1348,239.9438,220.0,287.44,2024.06,88.34,37.01,134.1,64.6,106.57,370.26,38.3329,149.9689,30.0952,48.7752,132.6257,59.71,68.1193,79.1854,71.8,118.25,35.8061,156.7365,41.7409,172.45,63.115,28.4538,28.9126,72.6519,941.53,958.33,101.6459,91.455,167.52,174.92,135.74,33.772,133.7822,313.733,88.9882,45.22,81.721,90.1032,33.59,32.62,157.2781,61.83,101.1668,78.3209,42.4688,288.5723,53.41,70.7575,29.28,43.1365,38.74,184.04,42.2994,309.3362,163.506,109.5814,200.03,55.0073,66.197,110.4128,59.2,49.3159,508.71,54.0301,51.9911,5.7355,76.43,103.0119,30.357,61.78,335.07,80.1,77.5745,67.88,248.6,87.32,102.5,154.15,76.4592,103.25,81.156,146.6876,124.4964,44.9405,61.5925
97,49.6118,144.8129,146.49,76.222,114.6049,110.79,167.23,137.34,43.2112,13.61,165.9663,987.78,149.2263,61.4631,236.3883,226.35,289.59,2028.5,87.73,36.9,135.41,64.37,105.78,391.91,39.2349,155.4815,30.0283,48.141,131.8824,59.73,68.1193,78.4602,72.08,116.74,35.5969,153.759,41.1754,169.25,64.25,28.2373,28.6468,72.7954,930.5,945.5,101.7805,91.105,166.46,173.85,133.29,33.925,135.3307,312.753,89.323,45.17,81.5532,88.4137,33.86,32.77,155.1954,61.64,101.9989,77.6803,42.5558,288.1227,52.75,70.4281,28.12,43.108,38.99,181.66,42.2313,306.8618,161.6361,109.6908,204.3,55.093,66.4591,110.4128,58.55,49.605,491.62,54.4732,51.9719,5.7849,76.57,102.145,30.3179,61.66,323.47,79.48,78.2185,67.68,251.21,87.26,101.17,151.82,77.4675,102.11,81.2992,145.476,125.2128,45.0834,61.1959
98,50.2216,154.4132,148.44,76.1641,112.552,111.38,169.43,137.79,43.0064,13.71,165.6049,996.19,149.8119,62.1894,238.0463,227.16,291.15,2024.59,88.02,36.72,137.06,64.81,106.99,387.42,38.4202,153.9513,30.2193,47.419,132.5377,59.52,68.306,79.0861,73.01,116.92,35.7762,150.0445,41.2042,169.86,64.635,28.4637,28.7748,72.4223,930.83,946.56,101.8477,90.635,154.68,172.3,128.76,35.1043,135.5477,313.6564,88.1413,45.55,80.8166,88.4137,34.4,33.25,153.2489,61.61,102.9192,77.9618,42.1692,288.5822,53.12,70.3119,28.34,43.3262,38.59,182.03,42.3578,304.0227,163.6054,110.4563,208.16,54.1121,65.0901,109.4659,59.34,49.148,472.0,54.7489,52.694,5.7158,76.77,101.5703,30.5135,63.07,319.57,79.93,78.5357,67.44,255.27,87.17,99.37,153.2,77.9092,101.17,81.8245,146.199,123.9155,45.4646,61.4861
99,49.6216,153.0014,147.13,76.0387,111.0774,109.13,167.99,137.97,41.6704,13.37,165.9188,995.89,149.9112,61.1348,242.8093,221.96,288.0,2021.37,87.64,36.05,134.85,64.08,105.34,385.54,38.8082,158.1986,30.0952,46.9702,132.0291,58.01,67.3331,78.5894,72.97,116.83,35.7663,150.4769,41.1946,169.3,61.985,27.8338,28.2432,72.5563,930.39,947.64,100.7134,89.65,151.21,197.85,125.71,35.0441,134.66,310.9897,88.2693,45.25,81.0031,85.913,34.37,33.05,147.4969,61.23,101.3137,77.4668,42.6332,286.3046,53.04,70.0019,28.63,43.2124,36.92,180.74,42.2216,295.0814,163.506,110.2376,209.66,53.8835,65.4785,109.4659,59.12,49.5864,476.82,54.7981,53.3679,5.6072,76.04,101.7164,30.2396,63.63,325.89,79.39,78.1512,67.44,247.97,83.84,99.41,157.55,77.8132,100.08,80.5829,145.4662,121.931,45.4646,60.2188
100,49.72,151.4727,147.79,75.1898,107.7234,107.88,170.46,136.72,41.6412,13.24,165.6525,986.92,151.0528,63.6419,239.8672,227.39,286.09,2027.98,89.52,36.21,135.9,63.58,106.09,384.3,38.5075,154.893,30.1334,48.0727,131.188,57.42,68.7384,76.9999,73.53,118.85,35.577,151.0173,40.8016,168.59,61.985,28.07,28.3712,71.1499,923.65,940.3,99.9156,89.59,154.09,198.46,125.98,35.1621,135.2617,311.3864,88.1509,45.3,80.6674,84.9108,34.48,33.15,144.9178,60.5,101.4801,78.3015,41.9661,292.0786,53.14,69.8953,27.83,42.6622,34.7,179.23,41.7353,297.8811,165.5847,110.0189,205.6,53.474,65.6435,110.1192,58.42,49.3812,467.11,54.0301,53.6086,5.5677,76.1,99.145,29.6135,63.73,347.09,89.09,78.1993,68.19,251.28,82.31,100.05,154.03,77.8324,100.91,80.7166,143.8735,122.3085,45.8458,60.8476
101,49.9659,152.2711,147.71,75.0354,107.3572,108.39,169.3,136.64,41.7582,13.12,165.3386,987.58,151.8171,61.692,238.7938,226.05,288.27,2032.77,89.7,36.2,136.7,63.08,106.14,384.63,38.4105,153.4511,30.3625,47.5556,132.0291,57.7,69.9471,77.6456,74.11,117.22,35.4873,148.7277,42.038,169.62,61.54,27.6172,28.0168,69.9923,927.96,945.79,99.483,89.355,152.6,194.47,128.7,34.979,135.025,310.3564,89.375,46.4,80.8072,84.7867,34.61,33.25,146.037,61.76,102.8115,81.0286,42.0338,260.2015,52.71,70.4088,27.92,42.4155,32.92,180.27,41.5699,300.1485,166.3108,111.7687,205.05,53.4169,66.5853,110.1855,58.86,49.0734,468.76,55.0049,53.3776,5.4887,76.61,100.2003,28.5374,64.52,356.91,87.71,78.2666,68.91,250.2,82.88,99.31,154.54,77.842,101.17,77.5265,146.2186,123.4412,45.7124,61.2152
102,49.7495,154.6274,148.44,76.0869,108.1089,109.82,174.01,138.33,42.8699,13.43,166.0329,992.27,153.2862,62.1894,241.9276,227.16,291.01,2042.64,89.05,36.63,137.06,63.38,106.83,381.02,38.4202,153.9513,30.4007,48.4142,131.4912,57.91,68.3846,77.9536,75.53,116.96,35.9755,146.5363,41.2808,171.98,62.04,27.4007,27.7608,70.2602,929.36,945.75,99.0312,91.895,155.49,199.58,132.0,35.1043,134.7784,312.2097,89.5034,47.56,81.1429,87.822,34.37,33.1,151.6722,62.51,103.9373,82.4747,42.5268,255.906,52.87,70.1375,28.59,43.4116,32.0,181.33,41.5699,303.4411,171.4232,112.3056,205.09,53.274,66.5562,110.7442,59.62,49.148,470.1,54.552,53.5605,5.5282,77.15,102.1056,28.2439,64.26,355.17,90.52,78.9778,68.39,248.81,82.52,99.32,156.47,78.2741,100.8,77.3355,146.16,126.0744,45.9315,61.7473
103,49.179,155.864,147.81,76.1834,104.5814,108.35,173.62,136.04,42.8114,13.11,165.1865,989.84,152.0057,61.0154,240.8926,229.45,289.26,2049.0,85.46,36.8,135.27,63.16,106.46,389.75,38.7209,154.736,30.2384,48.9216,130.4545,58.46,69.0627,76.2449,75.75,116.5,36.2246,143.3918,40.7249,171.23,61.79,27.2727,27.5935,70.0975,926.79,944.19,97.5028,87.01,154.77,197.61,130.7,35.085,134.3148,311.4597,89.7502,48.15,80.341,86.5525,33.82,32.52,151.5846,62.53,101.764,82.1253,42.1885,251.6603,52.63,70.5153,28.84,42.9563,31.79,178.36,41.5116,304.8311,169.3842,112.3254,203.07,52.4169,65.9251,110.5074,59.48,48.7657,469.68,55.064,52.7287,5.4887,76.82,102.3304,27.8721,63.9,365.22,91.52,79.2469,67.79,250.64,81.89,98.73,153.26,77.8612,101.11,77.6889,146.2381,126.4048,46.1602,61.436
104,48.5889,156.8182,148.35,75.2283,105.6898,107.45,175.77,136.85,42.7236,12.83,165.0533,982.01,152.4326,61.0652,238.7938,230.3,288.74,1906.8,85.16,36.56,135.57,62.49,107.42,400.9,39.4095,153.863,30.1906,49.468,130.3665,57.71,69.78,75.7184,74.92,116.11,35.9456,145.3375,41.3096,171.18,61.65,27.0759,27.4655,70.7003,922.9,940.08,96.1281,84.825,154.51,199.23,130.08,35.2585,134.9461,314.483,90.9941,47.84,80.6207,87.3161,34.26,33.13,151.0493,61.89,99.2187,81.1354,42.0241,251.2607,52.03,70.2053,28.58,42.3301,32.08,175.78,41.0836,310.5783,171.1844,112.4348,203.17,52.2931,65.2552,110.4317,59.67,49.2133,474.09,55.1822,51.9744,5.4887,76.85,102.3401,27.9797,63.8,363.53,90.97,79.0835,67.06,253.08,81.53,99.77,152.58,78.0533,101.16,77.3546,145.8277,126.191,45.9982,61.0275
105,47.8497,151.8233,144.92,74.1189,104.9573,104.98,171.23,132.3,40.9878,12.12,160.8307,956.92,149.0774,59.9012,230.6861,222.57,281.15,1849.62,81.96,36.19,130.37,61.6,104.99,398.68,39.5065,153.6472,29.5987,48.6289,127.9313,54.55,68.7973,74.1786,73.08,113.99,34.8597,141.0628,40.6003,167.4,61.245,27.0365,27.4458,69.5522,907.24,923.59,94.0325,83.66,151.06,194.65,122.12,34.8248,133.3088,309.793,90.925,46.09,80.0892,84.1281,33.97,32.91,145.4433,60.25,97.4271,78.845,41.8308,232.4002,52.52,69.1784,27.49,41.6471,32.29,169.14,40.1499,280.2155,163.8541,111.4704,197.22,52.1693,63.3133,110.195,58.02,48.8123,460.08,53.9611,51.3264,5.4392,75.65,99.2721,27.2362,62.47,355.4,88.32,77.2381,65.24,246.87,80.58,97.74,148.54,76.584,98.14,75.6354,144.5868,122.4689,46.3508,60.0839
106,47.6526,153.9346,146.47,75.2862,104.8706,108.01,173.56,132.93,42.0117,12.23,161.135,967.99,150.08,60.4285,234.002,223.49,283.68,1854.17,82.4,36.34,130.61,62.11,105.94,394.49,39.8751,153.6571,30.0474,49.0484,127.4619,53.85,69.3869,74.119,73.5,115.45,34.9194,142.0062,40.8399,168.08,61.42,27.4007,27.7707,69.2652,914.39,930.09,93.773,85.29,153.02,194.25,124.1,34.5647,134.7291,314.083,93.4918,45.9,80.6301,86.8091,34.02,32.9,150.1344,59.76,97.3097,79.7864,42.1401,239.9125,53.82,70.2344,28.01,42.1119,30.88,171.4,40.3542,276.9722,155.1213,111.55,198.91,51.655,62.925,110.3181,58.04,49.1667,466.59,54.7095,51.4328,5.5084,76.27,100.8159,27.6764,63.61,357.87,89.3,77.7475,65.87,251.05,80.62,97.95,153.78,77.5155,99.38,76.3135,145.73,122.0899,45.922,60.7162
107,48.1059,156.2513,149.16,77.0806,105.7187,108.9,174.16,133.96,42.6944,12.76,163.2654,983.3,151.4895,61.5726,240.4614,223.69,286.05,1873.95,83.17,37.01,132.96,62.91,108.25,401.08,40.6414,154.893,30.4007,49.5167,130.0242,52.48,70.5956,75.3409,74.62,117.11,35.0689,145.023,41.3863,170.75,62.025,27.3318,27.7707,69.6575,922.67,938.93,94.4363,84.635,155.32,194.8,126.28,35.0176,136.9877,321.5197,95.0813,44.25,81.1429,87.9237,34.51,33.51,154.3097,59.93,97.9656,81.543,42.2465,236.6958,53.95,71.2903,29.24,43.108,29.63,171.0,40.8794,274.6654,167.4944,111.8681,198.44,52.3026,63.5585,111.5774,59.06,49.9408,474.54,53.9316,51.4715,5.5678,77.28,103.0534,27.9504,63.78,363.8,90.71,78.8625,66.71,248.47,81.44,98.85,154.49,78.2933,102.37,79.112,147.8504,124.568,46.1507,61.4457
108,47.8201,157.9619,150.36,77.1385,107.5403,109.8,177.97,135.21,42.7919,13.02,162.8058,982.74,151.3406,61.6522,243.1256,225.33,287.92,1860.84,83.08,37.22,131.37,63.44,107.76,397.73,40.2534,153.8827,30.6394,49.8875,130.2198,51.55,70.4286,74.4567,73.44,117.43,35.1187,144.512,40.9837,171.0,62.35,27.007,27.4163,69.954,922.22,938.08,94.5228,83.97,154.67,193.92,126.37,34.6899,135.5872,328.4563,96.1377,44.05,80.8818,87.4625,34.33,33.25,155.9253,59.5,98.2886,81.8051,42.4012,235.8267,54.01,71.3098,29.68,43.0037,30.13,168.5,40.821,272.1516,166.082,112.1763,196.0,52.9407,63.2271,112.6473,59.69,50.2392,472.57,52.2182,51.4038,5.5381,78.23,103.3758,27.7938,63.88,362.33,90.66,78.7664,66.96,237.67,81.4,98.57,152.72,77.9092,101.9,80.0576,147.4205,132.5467,46.4366,60.9302
109,47.7117,157.3265,151.8,77.235,107.0777,110.49,178.46,136.55,43.3575,12.63,164.0984,978.18,152.5418,62.5674,242.8668,226.14,294.08,1855.72,83.07,37.56,131.26,63.96,108.89,400.78,40.0012,157.2087,30.8781,49.1557,130.4056,50.14,70.8118,75.7979,74.44,119.25,35.2283,146.2022,41.3,170.0,62.415,27.1251,27.5541,70.1741,926.96,944.27,95.1284,85.155,155.21,194.15,124.34,34.5068,136.031,329.633,96.0587,43.65,81.2434,88.2889,34.51,33.34,158.8548,59.76,98.1907,81.6789,42.7202,241.6507,54.31,71.7286,30.69,43.3452,30.47,169.98,41.249,274.6062,164.2619,112.1365,201.58,53.5597,62.7982,112.7704,60.29,49.7169,468.54,53.5377,51.7423,5.5282,79.09,103.5029,27.6862,64.28,362.91,92.02,79.2565,66.92,243.43,81.65,99.23,151.37,78.4207,106.2,81.9965,146.5801,132.605,46.6367,60.9983
110,45.366,154.3061,148.23,74.8232,100.8901,107.89,169.36,134.63,42.0507,12.34,160.6707,960.57,149.5439,61.0552,236.6663,221.05,284.42,1812.97,80.98,36.84,127.58,63.36,106.82,393.36,39.0603,156.0377,29.6369,47.6922,128.303,49.19,69.1708,74.0296,74.34,116.47,34.7202,141.6426,39.8815,166.91,60.545,26.4657,26.9241,69.2078,910.98,927.66,93.3981,84.805,151.9,191.2,121.74,33.8901,132.6184,324.3663,95.6539,40.8,79.9379,86.2613,33.39,32.44,154.2221,58.96,95.7825,79.5852,41.9661,233.9486,53.71,70.5112,29.62,41.7325,30.56,166.09,38.477,269.7166,160.6017,111.8184,200.63,52.3598,61.5507,112.0982,59.29,48.747,464.02,52.5136,51.2974,5.4194,76.76,99.8681,27.5047,62.99,351.92,90.94,77.0363,64.7,241.43,80.9,97.93,148.54,78.0636,102.9,78.7777,144.6649,130.8265,46.3794,59.6462
111,44.893,153.9542,147.97,74.9968,100.6299,108.56,168.61,133.4,43.2015,12.37,160.1728,958.47,151.1421,61.692,238.9855,220.69,281.77,1810.0,80.92,36.95,127.65,64.25,107.29,392.97,39.3028,154.5715,28.9971,47.5946,129.6917,50.44,69.0033,74.2183,74.25,116.88,34.6504,141.2201,38.9901,167.41,60.18,26.3673,26.8355,68.9878,910.67,926.18,91.812,84.745,150.44,189.32,121.19,33.736,132.2732,328.103,95.3972,40.13,79.3555,86.7322,33.4,32.39,156.1978,58.13,95.9685,79.5169,41.5118,235.8966,54.05,70.5989,30.38,41.6186,30.72,166.54,38.2727,266.5029,160.6315,111.7985,197.92,52.3693,61.4044,111.3501,59.44,48.4206,467.98,58.1165,50.9685,5.4293,77.22,99.8681,27.9069,63.0,347.46,92.07,76.8633,64.75,244.2,80.65,98.2,148.13,77.2336,101.4,79.4654,145.046,131.0986,46.6939,59.3544
112,45.0506,153.6707,149.26,74.9582,99.1649,109.75,167.98,133.43,42.236,12.05,161.0058,953.29,150.477,61.4631,239.2251,222.48,283.15,1801.54,80.6,36.99,127.43,64.93,107.44,396.45,39.5744,154.5616,29.2931,47.5166,130.924,52.18,68.4617,74.5958,74.25,116.84,34.1125,142.5172,38.3096,167.78,60.385,26.4657,26.9438,69.4566,906.66,920.87,91.1679,85.41,150.41,190.68,120.89,33.6492,134.0485,327.5663,96.108,41.26,79.4119,85.5311,33.71,32.69,154.1637,59.44,96.9964,79.4682,41.6761,241.7006,54.36,70.2677,29.56,41.4668,30.44,166.76,37.8837,270.8405,158.2941,111.6991,197.8,53.1121,61.6481,111.9751,59.4,48.4766,469.74,57.6636,51.4038,5.459,77.95,98.6956,27.6028,62.83,337.86,91.98,76.7864,64.85,234.21,81.07,98.96,149.01,77.7837,101.32,80.0958,145.5248,131.8178,46.894,59.4614
113,44.755,156.1829,152.25,76.3764,99.9649,111.01,172.55,138.2,43.4481,12.17,162.8345,966.9,153.2366,63.9304,244.5631,226.11,286.72,1818.2,81.46,37.45,130.29,65.37,108.91,397.05,40.1079,156.1656,29.8565,48.7069,132.2834,52.51,69.0821,75.5098,74.95,119.03,34.6803,145.3532,39.6802,169.64,61.31,26.5543,27.0028,70.1645,924.69,940.4,90.8891,85.65,152.82,194.76,123.86,33.3891,136.2578,332.1997,96.651,42.15,79.8815,88.1159,34.39,33.29,159.429,59.8,100.1887,80.6184,41.9951,243.0392,55.38,71.2514,30.45,42.1119,30.73,169.34,37.6405,273.0684,161.8183,111.6991,197.99,53.4359,62.8177,111.6531,60.84,48.8216,478.65,58.2839,52.661,5.6073,78.84,100.6498,28.211,64.38,341.35,94.95,77.613,64.7,231.65,82.05,100.24,155.48,78.44,104.89,82.7605,146.072,132.3134,46.8178,59.6657
114,43.3357,156.3783,151.1,76.2799,99.7143,110.65,172.85,135.67,43.0278,12.48,161.81,958.0,152.2737,63.6817,246.2211,224.99,282.64,1813.02,81.4,37.34,129.19,64.77,108.06,390.33,39.4289,156.8249,29.5223,47.6824,131.1,53.31,68.9541,74.7945,74.32,118.18,34.76,145.8259,39.4502,168.71,61.075,26.2393,26.7272,70.5472,927.0,942.58,90.2835,85.23,153.61,193.62,123.65,33.3987,133.6639,328.8897,95.8514,42.44,79.5997,87.8757,33.64,32.62,157.3755,60.34,98.6466,80.8036,41.6664,243.289,55.16,70.8229,30.45,42.5293,30.32,169.06,37.6114,272.957,165.0536,111.6494,195.26,53.1121,62.3889,111.0566,60.05,48.7097,477.15,58.0181,52.3032,5.4985,78.53,100.3566,28.6524,64.0,352.77,94.4,77.7475,62.83,232.06,81.21,101.02,153.25,78.5172,103.79,84.346,144.9972,130.9529,47.0465,62.2628
115,42.3009,155.6843,150.81,76.4728,100.8034,110.61,175.31,137.78,42.7345,12.5,162.7196,952.45,152.3234,63.1047,244.4289,224.86,285.45,1815.51,82.45,37.18,130.05,65.05,109.17,389.23,38.9342,148.9133,29.8278,47.2043,130.2687,52.85,68.7571,74.8541,78.5,117.82,34.7501,147.6476,39.4406,167.74,60.755,26.1901,26.678,70.8151,921.28,936.89,91.3698,85.53,152.57,193.96,123.82,33.4469,133.4765,330.193,95.3281,42.07,77.7682,86.7706,33.53,32.6,154.5725,60.02,98.1751,80.5989,40.487,243.3689,54.98,70.7936,30.22,43.3262,30.21,168.13,37.7475,267.5386,164.4464,111.3611,196.44,52.8931,62.2037,110.0435,60.0,48.9522,485.26,57.4371,52.1678,5.5183,78.55,100.1515,28.8192,63.97,352.93,95.25,78.0935,61.48,233.71,80.26,101.5,156.08,77.6872,104.37,85.4349,144.9678,130.3212,47.0274,62.4768
116,44.5973,156.2611,151.45,76.1834,100.8034,114.97,172.55,137.54,42.3338,12.43,162.5186,945.26,153.0877,62.259,235.3629,225.55,285.06,1793.48,81.88,37.4,129.68,65.25,108.71,388.79,38.9924,150.0154,30.0188,47.6629,130.8751,52.48,68.7178,74.874,80.39,116.93,34.5508,146.978,39.7377,166.32,61.16,26.2984,26.8256,70.595,915.89,930.5,91.514,85.785,151.08,192.19,121.76,33.4083,135.4688,326.2097,96.4141,40.87,77.5804,86.9436,33.75,32.74,153.6382,60.21,98.8725,80.5404,40.1003,246.156,55.22,70.9203,30.29,42.7286,30.53,165.95,37.4849,264.3449,163.0726,111.5798,202.28,53.5407,62.3889,109.6932,59.97,48.5232,477.8,58.471,52.574,5.5183,78.49,99.6434,28.9075,63.74,348.05,94.64,77.834,63.36,212.36,79.67,101.44,153.27,78.2952,103.57,86.199,145.476,130.8557,47.0465,62.9826
117,44.3016,157.8348,151.79,76.6368,100.9672,111.48,175.11,139.02,42.6466,12.23,164.4718,946.02,152.9885,62.4282,233.1203,219.99,292.3,1789.91,82.58,37.77,131.65,64.63,109.03,389.23,39.1282,150.1138,30.1143,48.2971,130.9142,52.17,68.895,75.1025,80.38,118.73,34.6803,140.3509,39.8527,167.24,61.415,26.3377,26.8256,71.4561,913.81,928.13,90.966,84.79,150.44,197.05,123.54,33.3891,136.0113,328.6663,97.8555,40.35,77.1484,87.9622,33.78,32.69,156.373,60.13,98.9216,81.6418,39.9263,242.29,55.16,70.93,31.08,42.8234,30.83,167.12,37.2904,263.8308,164.2274,111.9178,198.06,53.7978,62.769,109.3996,60.53,48.8532,479.22,58.1165,52.6127,5.5183,78.79,98.3927,29.3489,63.72,345.66,95.81,77.6226,63.15,207.75,79.23,102.21,153.4,78.3242,103.5,86.495,144.6161,130.1268,47.2085,63.4009
